TransactionID,ProductName,BrandType,Color,City,SaleDate,UnitsSold,UnitPrice,SupplierName,StockAvailable,BrandName,MachineType
5345,Smart Brew 300,Auto-Brew,Black,Delhi,05-03-2023,4,12309.41,,289,Smart Brew,Commercial Coffee Makers
5346,Barista Lite,App Connectivity,Green,Pune,10-02-2025,4,9758.84,BeanWorld India,282,Barista,Commercial Coffee Makers
5347,Travel Brew 100,Auto-Brew,Black,Mumbai,13-05-2023,13,11406.21,,407,Travel Brew,Commercial Coffee Makers
5348,Barista Lite,App Connectivity,Black,Pune,14-01-2024,11,44882.92,,236,Barista,Commercial Espresso Machines
5349,Cafe A-100 Automatic,App Connectivity,Blue,delhi,28-05-2023,16,23197.78,,172,Cafe,Commercial Espresso Machines
5350,Cafe S-200 Semi-Automatic,App Connectivity,Red,Bangalore,07-12-2023,-2,36751.71,BrewSupply Pvt Ltd,259,Cafe,At Home Espresso Machines
5351,Cafe S-200 Semi-Automatic,App Connectivity,Green,Pune,08-10-2023,4,15204.11,,20,Cafe,At Home Coffee Makers
5352,Cafe A-100 Automatic,App Connectivity,Silver,Mumbai,17-02-2023,13,37509.12,CoffeeTech Supplies,260,Cafe,At Home Coffee Makers
5353,AutoDrip,Auto-Brew,White,delhi,05-11-2023,15,17392.97,BrewSupply Pvt Ltd,145,AutoDrip,Commercial Coffee Makers
5354,Barista Lite,App Connectivity,Green,Bangalore,19-12-2024,6,23094.16,,403,Barista,At Home Espresso Machines
5355,Smart Brew 300,Auto-Brew,Red,Hyderabad,28-09-2024,4,20146.55,BeanWorld India,120,Smart Brew,Commercial Espresso Machines
5356,Barista Lite,App Connectivity,Silver,Hyderabad,25-08-2025,14,27917.74,Contoso Distributors,201,Barista,At Home Coffee Makers
5357,Smart Brew 300,Auto-Brew,Green,Pune,01-09-2025,-5,43408.13,Contoso Distributors,288,Smart Brew,At Home Coffee Makers
5358,QuickPot,Auto-Brew,Red,Mumbai,10-07-2025,7,34071.52,BeanWorld India,95,QuickPot,Commercial Coffee Makers
5359,Barista Lite,App Connectivity,Blue,Pune,18-01-2025,10,19503.98,BeanWorld India,64,Barista,At Home Espresso Machines
5360,Precision Brew 100,Auto-Brew,Black,Bangalore,18-11-2025,-4,24850.24,BeanWorld India,299,Precision Brew,Commercial Espresso Machines
5361,Precision Brew 100,Auto-Brew,Red,Delhi,19-04-2024,5,14333.82,BrewSupply Pvt Ltd,415,Precision Brew,Commercial Espresso Machines
5362,QuickPot,Auto-Brew,Green,Mumbai,09-07-2023,-1,40387.92,CoffeeTech Supplies,223,QuickPot,Commercial Coffee Makers
5363,Smart Brew 300,Auto-Brew,Red,delhi,14-12-2025,5,21441.3,Aroma Imports,370,Smart Brew,At Home Coffee Makers
5364,Airpot XL,Auto-Brew,Silver,Hyderabad,01-03-2025,13,42362.89,CoffeeTech Supplies,135,Airpot,Commercial Espresso Machines
5365,AutoDrip,Auto-Brew,Blue,delhi,22-09-2024,13,7139.8,CoffeeTech Supplies,154,AutoDrip,Commercial Espresso Machines
5366,Cafe A-100 Automatic,App Connectivity,Green,Pune,16-06-2024,4,6647.03,BeanWorld India,191,Cafe,Commercial Espresso Machines
5367,Airpot XL,Auto-Brew,Black,Bangalore,06-05-2023,-1,19046.64,CoffeeTech Supplies,465,Airpot,Commercial Coffee Makers
5368,AutoDrip,Auto-Brew,Green,delhi,23-12-2025,-1,32848.44,,223,AutoDrip,Commercial Coffee Makers
5369,Airpot XL,Auto-Brew,Black,Mumbai,26-02-2025,-3,17889.3,BeanWorld India,63,Airpot,Commercial Coffee Makers
5370,Cafe S-200 Semi-Automatic,App Connectivity,Red,Pune,13-07-2025,4,20640.1,BrewSupply Pvt Ltd,442,Cafe,Commercial Espresso Machines
5371,Barista Lite,App Connectivity,Green,Pune,30-05-2024,13,14504.19,Aroma Imports,111,Barista,Commercial Coffee Makers
5372,Barista Lite,App Connectivity,Silver,Hyderabad,03-10-2024,-2,13771.89,BrewSupply Pvt Ltd,17,Barista,Commercial Espresso Machines
5373,Precision Brew 100,Auto-Brew,Black,Pune,21-10-2024,-5,49082.38,CoffeeTech Supplies,133,Precision Brew,Commercial Espresso Machines
5374,Airpot XL,Auto-Brew,Red,Delhi,16-08-2023,12,43855.78,Contoso Distributors,437,Airpot,At Home Coffee Makers
5375,Cafe S-200 Semi-Automatic,App Connectivity,White,Bangalore,25-09-2025,4,34107.34,,220,Cafe,Commercial Coffee Makers
5376,Smart Brew 300,Auto-Brew,White,Hyderabad,09-09-2023,-5,37274.64,CoffeeTech Supplies,21,Smart Brew,At Home Espresso Machines
5377,Barista Lite,App Connectivity,White,DELHI,20-09-2023,6,33975.68,CoffeeTech Supplies,433,Barista,At Home Espresso Machines
5378,Cafe S-200 Semi-Automatic,App Connectivity,Green,Delhi,06-09-2024,5,33775.24,BeanWorld India,354,Cafe,Commercial Coffee Makers
5379,Cafe A-100 Automatic,App Connectivity,Green,Bangalore,10-03-2024,-4,11544.24,BeanWorld India,245,Cafe,Commercial Coffee Makers
5380,Smart Brew 300,Auto-Brew,Green,DELHI,30-06-2023,-1,30329.02,,274,Smart Brew,At Home Coffee Makers
5381,AutoDrip,Auto-Brew,Black,DELHI,13-11-2025,1,42342.32,BeanWorld India,187,AutoDrip,At Home Espresso Machines
5382,Cafe A-100 Automatic,App Connectivity,White,Bangalore,22-02-2023,14,5882.12,Aroma Imports,430,Cafe,At Home Espresso Machines
5383,QuickPot,Auto-Brew,Green,Delhi,01-09-2023,5,37877.31,CoffeeTech Supplies,106,QuickPot,Commercial Espresso Machines
5384,Travel Brew 100,Auto-Brew,Blue,DELHI,15-11-2025,2,45059.95,Aroma Imports,340,Travel Brew,At Home Espresso Machines
5385,Travel Brew 100,Auto-Brew,Green,Hyderabad,03-09-2025,4,37819.84,Contoso Distributors,365,Travel Brew,Commercial Espresso Machines
5386,Cafe A-100 Automatic,App Connectivity,Green,Mumbai,18-07-2024,-5,9496.39,BrewSupply Pvt Ltd,78,Cafe,Commercial Espresso Machines
5387,Barista Lite,App Connectivity,Silver,Pune,11-02-2024,5,45205.04,,476,Barista,Commercial Espresso Machines
5388,Crema Café,App Connectivity,Blue,Bangalore,23-02-2025,20,44407.2,Aroma Imports,375,Crema,At Home Espresso Machines
5389,Cafe S-200 Semi-Automatic,App Connectivity,Red,Pune,02-01-2024,-2,18133.03,BrewSupply Pvt Ltd,240,Cafe,At Home Coffee Makers
5390,AutoDrip,Auto-Brew,Black,Pune,30-07-2024,5,28630.48,CoffeeTech Supplies,395,AutoDrip,Commercial Espresso Machines
5391,Airpot XL,Auto-Brew,White,Pune,03-02-2023,-2,30309.02,BeanWorld India,246,Airpot,At Home Espresso Machines
5392,Barista Lite,App Connectivity,Silver,Bangalore,05-03-2025,15,17130.02,Contoso Distributors,43,Barista,Commercial Espresso Machines
5393,Travel Brew 100,Auto-Brew,Green,delhi,25-11-2023,12,35745.26,BeanWorld India,416,Travel Brew,At Home Coffee Makers
5394,Precision Brew 100,Auto-Brew,Red,delhi,30-07-2023,6,15302.63,BrewSupply Pvt Ltd,331,Precision Brew,Commercial Coffee Makers
5395,Smart Brew 300,Auto-Brew,Red,Mumbai,17-10-2023,-2,34255.98,BrewSupply Pvt Ltd,439,Smart Brew,Commercial Espresso Machines
5396,Cafe S-200 Semi-Automatic,App Connectivity,Green,DELHI,25-09-2025,5,34391.43,Contoso Distributors,279,Cafe,At Home Coffee Makers
5397,Smart Brew 300,Auto-Brew,Green,delhi,04-09-2024,19,7948.31,CoffeeTech Supplies,424,Smart Brew,At Home Espresso Machines
5398,Crema Café,App Connectivity,Red,Pune,22-09-2025,15,10380.87,Aroma Imports,308,Crema,At Home Coffee Makers
5399,QuickPot,Auto-Brew,Black,Mumbai,22-04-2024,9,9100.12,BrewSupply Pvt Ltd,192,QuickPot,At Home Coffee Makers
5400,QuickPot,Auto-Brew,Silver,Pune,25-03-2024,4,26120.02,BeanWorld India,377,QuickPot,At Home Espresso Machines
5401,Smart Brew 300,Auto-Brew,White,Delhi,26-12-2024,1,47815.64,CoffeeTech Supplies,12,Smart Brew,At Home Espresso Machines
5402,Airpot XL,Auto-Brew,Black,Delhi,14-10-2024,-3,38942.09,BrewSupply Pvt Ltd,319,Airpot,Commercial Espresso Machines
5403,Precision Brew 100,Auto-Brew,Blue,Delhi,14-09-2023,2,38871.28,BrewSupply Pvt Ltd,188,Precision Brew,At Home Coffee Makers
5404,Airpot XL,Auto-Brew,White,Hyderabad,15-09-2024,12,48234.43,BrewSupply Pvt Ltd,9,Airpot,At Home Coffee Makers
5405,Precision Brew 100,Auto-Brew,Green,Hyderabad,15-09-2023,6,8270.58,Aroma Imports,460,Precision Brew,At Home Espresso Machines
5406,Barista Lite,App Connectivity,White,Bangalore,21-03-2023,1,39258.16,BeanWorld India,181,Barista,Commercial Coffee Makers
5407,Smart Brew 300,Auto-Brew,Black,Bangalore,17-08-2024,9,47570.07,,425,Smart Brew,Commercial Coffee Makers
5408,Travel Brew 100,Auto-Brew,Green,delhi,10-04-2024,2,18343.44,CoffeeTech Supplies,26,Travel Brew,At Home Espresso Machines
5409,Airpot XL,Auto-Brew,Blue,Pune,10-03-2024,-2,45168.67,Contoso Distributors,448,Airpot,Commercial Coffee Makers
5410,Crema Café,App Connectivity,White,DELHI,14-04-2024,2,14983.3,Aroma Imports,248,Crema,At Home Espresso Machines
5411,Crema Café,App Connectivity,Red,Hyderabad,01-06-2025,-5,19892.23,Aroma Imports,37,Crema,At Home Espresso Machines
5412,QuickPot,Auto-Brew,Silver,delhi,15-02-2023,5,7857.81,,103,QuickPot,Commercial Espresso Machines
5413,Crema Café,App Connectivity,Black,Mumbai,10-07-2024,9,13640.35,BrewSupply Pvt Ltd,129,Crema,Commercial Espresso Machines
5414,Barista Lite,App Connectivity,Black,Hyderabad,29-07-2024,6,33147.57,BrewSupply Pvt Ltd,39,Barista,At Home Coffee Makers
5415,Barista Lite,App Connectivity,Green,Mumbai,19-09-2024,14,14698.36,BeanWorld India,411,Barista,At Home Coffee Makers
5416,Travel Brew 100,Auto-Brew,Green,Delhi,29-12-2024,2,29594.69,CoffeeTech Supplies,481,Travel Brew,Commercial Espresso Machines
5417,Crema Café,App Connectivity,Blue,Hyderabad,25-07-2023,5,45855.67,Contoso Distributors,447,Crema,At Home Espresso Machines
5418,Travel Brew 100,Auto-Brew,Blue,Delhi,20-02-2024,17,21291.2,Aroma Imports,459,Travel Brew,Commercial Espresso Machines
5419,Airpot XL,Auto-Brew,Green,DELHI,11-05-2023,1,49432.56,Aroma Imports,410,Airpot,Commercial Espresso Machines
5420,AutoDrip,Auto-Brew,Green,Pune,27-11-2025,12,17150.82,BrewSupply Pvt Ltd,344,AutoDrip,Commercial Espresso Machines
5421,AutoDrip,Auto-Brew,Silver,Bangalore,19-08-2023,4,7459.68,BeanWorld India,120,AutoDrip,Commercial Coffee Makers
5422,Cafe A-100 Automatic,App Connectivity,Silver,delhi,27-02-2023,11,48984.61,BrewSupply Pvt Ltd,386,Cafe,At Home Coffee Makers
5423,AutoDrip,Auto-Brew,Green,Mumbai,11-10-2024,12,31646.3,BeanWorld India,68,AutoDrip,Commercial Coffee Makers
5424,Precision Brew 100,Auto-Brew,Red,Bangalore,06-05-2025,-3,15764.29,BeanWorld India,112,Precision Brew,At Home Espresso Machines
5425,Barista Lite,App Connectivity,Red,Mumbai,23-08-2024,2,24848.12,,410,Barista,At Home Espresso Machines
5426,AutoDrip,Auto-Brew,Silver,Hyderabad,24-10-2025,6,15055.27,Aroma Imports,11,AutoDrip,Commercial Coffee Makers
5427,Cafe A-100 Automatic,App Connectivity,Black,Mumbai,13-04-2023,6,25768.53,,30,Cafe,At Home Espresso Machines
5428,Airpot XL,Auto-Brew,Silver,Pune,24-09-2025,-3,6993.74,Contoso Distributors,258,Airpot,At Home Espresso Machines
5429,Barista Lite,App Connectivity,Green,DELHI,09-04-2025,-4,11260.36,BeanWorld India,427,Barista,At Home Coffee Makers
5430,Smart Brew 300,Auto-Brew,Silver,Pune,04-07-2025,12,44641.51,Contoso Distributors,28,Smart Brew,Commercial Coffee Makers
5431,Precision Brew 100,Auto-Brew,White,DELHI,19-07-2023,2,5576.12,CoffeeTech Supplies,6,Precision Brew,At Home Espresso Machines
5432,Precision Brew 100,Auto-Brew,White,Bangalore,18-07-2023,12,38695.72,,411,Precision Brew,At Home Espresso Machines
5433,Precision Brew 100,Auto-Brew,Blue,delhi,10-08-2025,11,33685.66,BrewSupply Pvt Ltd,409,Precision Brew,At Home Coffee Makers
5434,Smart Brew 300,Auto-Brew,Red,Delhi,01-07-2025,2,18652.61,,204,Smart Brew,At Home Coffee Makers
5435,QuickPot,Auto-Brew,Black,Mumbai,11-05-2023,5,39985.26,Contoso Distributors,183,QuickPot,At Home Coffee Makers
5436,AutoDrip,Auto-Brew,Blue,delhi,11-03-2025,19,36232.39,CoffeeTech Supplies,224,AutoDrip,Commercial Espresso Machines
5437,Smart Brew 300,Auto-Brew,Green,Delhi,08-11-2023,17,26492.22,Contoso Distributors,233,Smart Brew,Commercial Coffee Makers
5438,Smart Brew 300,Auto-Brew,Red,Delhi,28-02-2025,1,36808.13,Contoso Distributors,428,Smart Brew,Commercial Espresso Machines
5439,AutoDrip,Auto-Brew,Red,delhi,16-11-2024,15,20278.74,Contoso Distributors,197,AutoDrip,Commercial Espresso Machines
5440,Precision Brew 100,Auto-Brew,Blue,Mumbai,09-08-2025,-5,19701.52,Contoso Distributors,339,Precision Brew,At Home Espresso Machines
5441,AutoDrip,Auto-Brew,Silver,Pune,06-10-2024,-4,20296.2,BeanWorld India,238,AutoDrip,Commercial Espresso Machines
5442,AutoDrip,Auto-Brew,Silver,Bangalore,10-01-2025,9,30381.67,BeanWorld India,355,AutoDrip,At Home Espresso Machines
5443,Cafe S-200 Semi-Automatic,App Connectivity,Red,Hyderabad,30-01-2023,18,38609.2,BrewSupply Pvt Ltd,437,Cafe,At Home Coffee Makers
5444,Cafe A-100 Automatic,App Connectivity,Blue,Mumbai,17-09-2025,17,30038.04,,123,Cafe,At Home Coffee Makers
5445,Precision Brew 100,Auto-Brew,Red,DELHI,11-02-2024,16,17595.09,CoffeeTech Supplies,199,Precision Brew,Commercial Espresso Machines
5446,Barista Lite,App Connectivity,Black,Bangalore,23-07-2024,1,6942.17,BrewSupply Pvt Ltd,247,Barista,Commercial Espresso Machines
5447,QuickPot,Auto-Brew,Silver,Pune,28-02-2025,-4,29250.41,Aroma Imports,312,QuickPot,Commercial Espresso Machines
5448,Airpot XL,Auto-Brew,Red,DELHI,13-08-2024,13,12928.34,Aroma Imports,251,Airpot,Commercial Coffee Makers
5449,Smart Brew 300,Auto-Brew,Red,Hyderabad,09-07-2024,3,27799.02,BrewSupply Pvt Ltd,157,Smart Brew,Commercial Coffee Makers
5450,Travel Brew 100,Auto-Brew,White,delhi,20-10-2024,-5,20185.27,,318,Travel Brew,At Home Espresso Machines
5451,Cafe A-100 Automatic,App Connectivity,Green,Delhi,10-10-2025,9,26088.77,,289,Cafe,At Home Espresso Machines
5452,Smart Brew 300,Auto-Brew,Blue,Hyderabad,01-03-2024,1,42547.29,BrewSupply Pvt Ltd,324,Smart Brew,Commercial Coffee Makers
5453,Barista Lite,App Connectivity,Green,Pune,14-08-2024,2,35328.7,BeanWorld India,183,Barista,Commercial Coffee Makers
5454,Smart Brew 300,Auto-Brew,White,Pune,22-10-2025,-4,7225.77,BeanWorld India,290,Smart Brew,Commercial Coffee Makers
5455,Precision Brew 100,Auto-Brew,Silver,Hyderabad,18-12-2025,6,13482.76,Contoso Distributors,206,Precision Brew,Commercial Coffee Makers
5456,Airpot XL,Auto-Brew,White,Mumbai,08-10-2023,1,33453.79,CoffeeTech Supplies,35,Airpot,At Home Espresso Machines
5457,Crema Café,App Connectivity,Silver,DELHI,11-03-2025,18,18216.49,BrewSupply Pvt Ltd,240,Crema,At Home Coffee Makers
5458,Crema Café,App Connectivity,Blue,Pune,04-07-2024,12,42394.33,Contoso Distributors,120,Crema,Commercial Coffee Makers
5459,Barista Lite,App Connectivity,Black,Delhi,02-02-2023,3,16514.29,CoffeeTech Supplies,293,Barista,Commercial Espresso Machines
5460,Cafe S-200 Semi-Automatic,App Connectivity,White,DELHI,22-02-2023,-3,44664.75,,495,Cafe,At Home Espresso Machines
5461,Smart Brew 300,Auto-Brew,Black,Mumbai,13-08-2024,-3,33083.47,,365,Smart Brew,At Home Espresso Machines
5462,QuickPot,Auto-Brew,White,Delhi,11-03-2023,-2,42531.19,BrewSupply Pvt Ltd,108,QuickPot,At Home Coffee Makers
5463,QuickPot,Auto-Brew,White,Mumbai,10-11-2025,2,44664.17,BrewSupply Pvt Ltd,308,QuickPot,Commercial Espresso Machines
5464,Smart Brew 300,Auto-Brew,Red,Hyderabad,04-08-2023,1,16783.37,BeanWorld India,28,Smart Brew,Commercial Coffee Makers
5465,QuickPot,Auto-Brew,Green,Pune,05-06-2024,-3,49374.7,Contoso Distributors,324,QuickPot,At Home Espresso Machines
5466,Crema Café,App Connectivity,Red,Pune,07-11-2023,1,13597.7,,197,Crema,Commercial Coffee Makers
5467,QuickPot,Auto-Brew,Black,Pune,13-08-2025,1,25120.28,Contoso Distributors,286,QuickPot,Commercial Coffee Makers
5468,Travel Brew 100,Auto-Brew,Red,Mumbai,16-01-2023,-5,46732.04,Contoso Distributors,487,Travel Brew,At Home Coffee Makers
5469,Cafe A-100 Automatic,App Connectivity,Blue,Pune,06-08-2025,0,9075.96,BrewSupply Pvt Ltd,393,Cafe,Commercial Coffee Makers
5470,Barista Lite,App Connectivity,Black,Bangalore,29-06-2025,-4,10011.19,BrewSupply Pvt Ltd,500,Barista,Commercial Coffee Makers
5471,Crema Café,App Connectivity,Green,Mumbai,06-05-2024,0,30118.4,BrewSupply Pvt Ltd,131,Crema,At Home Coffee Makers
5472,Cafe A-100 Automatic,App Connectivity,Blue,DELHI,25-04-2023,-1,13751.87,BrewSupply Pvt Ltd,291,Cafe,Commercial Espresso Machines
5473,Airpot XL,Auto-Brew,Silver,Bangalore,11-05-2025,-3,9892.02,CoffeeTech Supplies,334,Airpot,At Home Coffee Makers
5474,Airpot XL,Auto-Brew,White,DELHI,02-05-2025,5,13205.34,CoffeeTech Supplies,19,Airpot,At Home Coffee Makers
5475,QuickPot,Auto-Brew,Red,Bangalore,17-12-2024,2,22350.71,,168,QuickPot,Commercial Coffee Makers
5476,Precision Brew 100,Auto-Brew,Silver,Mumbai,02-07-2025,3,17051.38,Contoso Distributors,121,Precision Brew,At Home Coffee Makers
5477,Cafe A-100 Automatic,App Connectivity,Blue,DELHI,13-08-2023,11,44057.67,Contoso Distributors,111,Cafe,At Home Coffee Makers
5478,Barista Lite,App Connectivity,White,Mumbai,11-09-2023,4,21172.46,Aroma Imports,352,Barista,At Home Espresso Machines
5479,Crema Café,App Connectivity,Red,Delhi,27-12-2023,-5,33599.06,BeanWorld India,478,Crema,At Home Espresso Machines
5480,Smart Brew 300,Auto-Brew,White,Mumbai,08-12-2025,5,31143.15,CoffeeTech Supplies,131,Smart Brew,Commercial Coffee Makers
5481,Airpot XL,Auto-Brew,White,Mumbai,28-09-2024,-4,25832.1,Contoso Distributors,60,Airpot,At Home Coffee Makers
5482,Airpot XL,Auto-Brew,Red,Pune,11-05-2024,-3,35996.65,BrewSupply Pvt Ltd,467,Airpot,At Home Espresso Machines
5483,Precision Brew 100,Auto-Brew,Red,Pune,28-01-2025,7,43975.14,Aroma Imports,84,Precision Brew,Commercial Coffee Makers
5484,Smart Brew 300,Auto-Brew,Red,DELHI,12-07-2023,13,9299.16,BeanWorld India,463,Smart Brew,At Home Coffee Makers
5485,Cafe A-100 Automatic,App Connectivity,Black,Mumbai,01-05-2023,-3,27251.6,,358,Cafe,Commercial Coffee Makers
5486,Barista Lite,App Connectivity,White,Delhi,04-11-2023,8,41718.1,,322,Barista,At Home Coffee Makers
5487,Travel Brew 100,Auto-Brew,Green,Mumbai,22-06-2025,12,20184.34,CoffeeTech Supplies,129,Travel Brew,Commercial Espresso Machines
5488,Cafe A-100 Automatic,App Connectivity,Green,DELHI,10-08-2025,-4,9994.21,BrewSupply Pvt Ltd,31,Cafe,Commercial Coffee Makers
5489,Barista Lite,App Connectivity,Silver,Mumbai,17-09-2024,1,17397.71,,213,Barista,At Home Coffee Makers
5490,Cafe S-200 Semi-Automatic,App Connectivity,Green,Bangalore,24-06-2024,-2,34736.84,Contoso Distributors,289,Cafe,Commercial Espresso Machines
5491,Travel Brew 100,Auto-Brew,Blue,Hyderabad,29-03-2025,-2,30227.47,Contoso Distributors,315,Travel Brew,Commercial Espresso Machines
5492,Travel Brew 100,Auto-Brew,Green,Bangalore,29-09-2023,-3,46050.75,Aroma Imports,488,Travel Brew,Commercial Espresso Machines
5493,Precision Brew 100,Auto-Brew,Red,Pune,28-10-2023,-5,45750.1,Contoso Distributors,74,Precision Brew,At Home Coffee Makers
5494,Precision Brew 100,Auto-Brew,Blue,DELHI,17-05-2025,11,44551.93,BrewSupply Pvt Ltd,432,Precision Brew,At Home Espresso Machines
5495,Cafe S-200 Semi-Automatic,App Connectivity,Red,Bangalore,22-12-2023,-1,18963.68,,339,Cafe,Commercial Espresso Machines
5496,Precision Brew 100,Auto-Brew,Black,Hyderabad,18-02-2025,2,13525.95,Aroma Imports,156,Precision Brew,Commercial Coffee Makers
5497,Barista Lite,App Connectivity,Silver,Pune,27-05-2024,1,23523.17,BeanWorld India,187,Barista,At Home Coffee Makers
5498,Airpot XL,Auto-Brew,Black,delhi,04-07-2025,4,16951.46,BrewSupply Pvt Ltd,216,Airpot,At Home Coffee Makers
5499,Precision Brew 100,Auto-Brew,Silver,Mumbai,31-12-2024,8,33569.55,Aroma Imports,145,Precision Brew,At Home Espresso Machines
5500,Cafe S-200 Semi-Automatic,App Connectivity,Green,Delhi,07-03-2024,15,20854.13,Contoso Distributors,10,Cafe,Commercial Coffee Makers
5501,Smart Brew 300,Auto-Brew,Black,Delhi,01-05-2025,13,11648.75,CoffeeTech Supplies,354,Smart Brew,Commercial Coffee Makers
5502,Crema Café,App Connectivity,Black,DELHI,04-10-2023,3,6983.95,BrewSupply Pvt Ltd,259,Crema,Commercial Coffee Makers
5503,Cafe S-200 Semi-Automatic,App Connectivity,Red,Mumbai,15-08-2025,18,11485.54,BeanWorld India,363,Cafe,At Home Coffee Makers
5504,Barista Lite,App Connectivity,Blue,Hyderabad,01-02-2023,1,47325.59,Aroma Imports,197,Barista,Commercial Coffee Makers
5505,Crema Café,App Connectivity,Green,Bangalore,22-08-2025,-3,23433.79,CoffeeTech Supplies,164,Crema,At Home Coffee Makers
5506,Cafe S-200 Semi-Automatic,App Connectivity,Green,Mumbai,09-08-2023,6,47684.28,,400,Cafe,Commercial Espresso Machines
5507,AutoDrip,Auto-Brew,Silver,Delhi,14-02-2023,4,19974.58,Aroma Imports,112,AutoDrip,At Home Coffee Makers
5508,AutoDrip,Auto-Brew,Silver,Mumbai,27-11-2025,-5,9283.5,Aroma Imports,330,AutoDrip,Commercial Espresso Machines
5509,Precision Brew 100,Auto-Brew,Silver,Bangalore,01-02-2024,13,7931.66,BrewSupply Pvt Ltd,206,Precision Brew,Commercial Espresso Machines
5510,Crema Café,App Connectivity,Black,Mumbai,08-03-2025,4,31979.9,CoffeeTech Supplies,318,Crema,At Home Coffee Makers
5511,QuickPot,Auto-Brew,Green,Delhi,18-10-2023,12,13053.83,BeanWorld India,123,QuickPot,Commercial Coffee Makers
5512,Cafe A-100 Automatic,App Connectivity,Blue,Hyderabad,09-10-2025,1,34603.46,Aroma Imports,98,Cafe,Commercial Coffee Makers
5513,AutoDrip,Auto-Brew,Green,Hyderabad,07-11-2024,-3,45298.1,Aroma Imports,77,AutoDrip,Commercial Espresso Machines
5514,Precision Brew 100,Auto-Brew,Black,DELHI,17-01-2024,-2,37174.91,Contoso Distributors,173,Precision Brew,At Home Espresso Machines
5515,Airpot XL,Auto-Brew,Silver,Delhi,03-02-2023,5,20562.55,BrewSupply Pvt Ltd,409,Airpot,Commercial Espresso Machines
5516,Airpot XL,Auto-Brew,Silver,Bangalore,17-08-2024,17,13667.86,Contoso Distributors,159,Airpot,At Home Coffee Makers
5517,Crema Café,App Connectivity,Red,Mumbai,15-07-2024,10,34671.1,BeanWorld India,20,Crema,Commercial Coffee Makers
5518,AutoDrip,Auto-Brew,White,Delhi,24-12-2024,6,48287.38,,29,AutoDrip,Commercial Coffee Makers
